	sent_index	word_index	word	region	condition
1810	8	12	night	filler	what_gap_subj
1811	8	13	shocked	matrix_verb	what_gap_subj
1812	8	14	the	matrix_gap	what_gap_subj
1813	8	15	donors	matrix_gap	what_gap_subj
1814	8	16	when	continuation	what_gap_subj
1815	8	17	they	continuation	what_gap_subj
1816	8	18	found	continuation	what_gap_subj
1817	8	19	out	continuation	what_gap_subj
1818	8	21	.	End	what_gap_subj
1819	8	22	<eos>	End	what_gap_subj
1820	9	0	The	intro	what_gap_subj
1821	9	1	fact	intro	what_gap_subj
1822	9	2	that	intro	what_gap_subj
1823	9	3	the	subj_subj	what_gap_subj
1824	9	4	assistant	subj_subj	what_gap_subj
1825	9	5	signaled	subj_subj	what_gap_subj
1826	9	6	who	subj_wh	what_gap_subj
1827	9	7	the	subj_embed	what_gap_subj
1828	9	8	police	subj_embed	what_gap_subj
1829	9	9	observed	subj_embed	what_gap_subj
1830	9	10	through	filler	what_gap_subj
1831	9	11	binoculars	filler	what_gap_subj
1832	9	12	confused	matrix_verb	what_gap_subj
1833	9	13	the	matrix_gap	what_gap_subj
1834	9	14	inspectors	matrix_gap	what_gap_subj
1835	9	15	last	continuation	what_gap_subj
1836	9	16	month	continuation	what_gap_subj
1837	9	18	.	End	what_gap_subj
1838	9	19	<eos>	End	what_gap_subj
1839	10	0	The	intro	what_gap_subj
1840	10	1	fact	intro	what_gap_subj
1841	10	2	that	intro	what_gap_subj
1842	10	3	the	subj_subj	what_gap_subj
1843	10	4	guard	subj_subj	what_gap_subj
1844	10	5	remembered	subj_subj	what_gap_subj
1845	10	6	who	subj_wh	what_gap_subj
1846	10	7	the	subj_embed	what_gap_subj
1847	10	8	man	subj_embed	what_gap_subj
1848	10	9	shot	subj_embed	what_gap_subj
1849	10	10	last	filler	what_gap_subj
1850	10	11	week	filler	what_gap_subj
1851	10	12	worried	matrix_verb	what_gap_subj
1852	10	13	the	matrix_gap	what_gap_subj
1853	10	14	spy	matrix_gap	what_gap_subj
1854	10	15	when	continuation	what_gap_subj
1855	10	16	he	continuation	what_gap_subj
1856	10	17	found	continuation	what_gap_subj
1857	10	18	out	continuation	what_gap_subj
1858	10	20	.	End	what_gap_subj
1859	10	21	<eos>	End	what_gap_subj
1860	11	0	The	intro	what_gap_subj
1861	11	1	fact	intro	what_gap_subj
1862	11	2	that	intro	what_gap_subj
1863	11	3	the	subj_subj	what_gap_subj
1864	11	4	reporter	subj_subj	what_gap_subj
1865	11	5	said	subj_subj	what_gap_subj
1866	11	6	who	subj_wh	what_gap_subj
1867	11	7	the	subj_embed	what_gap_subj
1868	11	8	witness	subj_embed	what_gap_subj
1869	11	9	identified	subj_embed	what_gap_subj
1870	11	10	during	filler	what_gap_subj
1871	11	11	the	filler	what_gap_subj
1872	11	12	trial	filler	what_gap_subj
1873	11	13	worried	matrix_verb	what_gap_subj
1874	11	14	the	matrix_gap	what_gap_subj
1875	11	15	official	matrix_gap	what_gap_subj
1876	11	16	overseeing	continuation	what_gap_subj
1877	11	17	the	continuation	what_gap_subj
1878	11	18	case	continuation	what_gap_subj
1879	11	20	.	End	what_gap_subj
1880	11	21	<eos>	End	what_gap_subj
1881	12	0	The	intro	what_gap_subj
1882	12	1	fact	intro	what_gap_subj
1883	12	2	that	intro	what_gap_subj
1884	12	3	the	subj_subj	what_gap_subj
1885	12	4	newspaper	subj_subj	what_gap_subj
1886	12	5	stated	subj_subj	what_gap_subj
1887	12	6	who	subj_wh	what_gap_subj
1888	12	7	the	subj_embed	what_gap_subj
1889	12	8	congressman	subj_embed	what_gap_subj
1890	12	9	bribed	subj_embed	what_gap_subj
1891	12	10	two	filler	what_gap_subj
1892	12	11	years	filler	what_gap_subj
1893	12	12	ago	filler	what_gap_subj
1894	12	13	surprised	matrix_verb	what_gap_subj
1895	12	14	his	matrix_gap	what_gap_subj
1896	12	15	daughter	matrix_gap	what_gap_subj
1897	12	16	when	continuation	what_gap_subj
1898	12	17	it	continuation	what_gap_subj
1899	12	18	was	continuation	what_gap_subj
1900	12	19	published	continuation	what_gap_subj
1901	12	21	.	End	what_gap_subj
1902	12	22	<eos>	End	what_gap_subj
1903	13	0	The	intro	what_gap_subj
1904	13	1	fact	intro	what_gap_subj
1905	13	2	that	intro	what_gap_subj
1906	13	3	the	subj_subj	what_gap_subj
1907	13	4	article	subj_subj	what_gap_subj
1908	13	5	stated	subj_subj	what_gap_subj
1909	13	6	who	subj_wh	what_gap_subj
1910	13	7	the	subj_embed	what_gap_subj
1911	13	8	author	subj_embed	what_gap_subj
1912	13	9	liked	subj_embed	what_gap_subj
1913	13	10	in	filler	what_gap_subj
1914	13	11	his	filler	what_gap_subj
1915	13	12	youth	filler	what_gap_subj
1916	13	13	delighted	matrix_verb	what_gap_subj
1917	13	14	the	matrix_gap	what_gap_subj
1918	13	15	literary	matrix_gap	what_gap_subj
1919	13	16	critics	matrix_gap	what_gap_subj
1920	13	17	last	continuation	what_gap_subj
1921	13	18	year	continuation	what_gap_subj
1922	13	20	.	End	what_gap_subj
1923	13	21	<eos>	End	what_gap_subj
1924	14	0	The	intro	what_gap_subj
1925	14	1	fact	intro	what_gap_subj
1926	14	2	that	intro	what_gap_subj
1927	14	3	the	subj_subj	what_gap_subj
1928	14	4	banker	subj_subj	what_gap_subj
1929	14	5	found	subj_subj	what_gap_subj
1930	14	6	out	subj_subj	what_gap_subj
1931	14	7	who	subj_wh	what_gap_subj
1932	14	8	the	subj_embed	what_gap_subj
1933	14	9	senator	subj_embed	what_gap_subj
1934	14	10	will	subj_embed	what_gap_subj
1935	14	11	nominate	subj_embed	what_gap_subj
1936	14	12	tomorrow	filler	what_gap_subj
1937	14	13	surprised	matrix_verb	what_gap_subj
1938	14	14	the	matrix_gap	what_gap_subj
1939	14	15	stock	matrix_gap	what_gap_subj
1940	14	16	trader	matrix_gap	what_gap_subj
1941	14	17	when	continuation	what_gap_subj
1942	14	18	he	continuation	what_gap_subj
1943	14	19	found	continuation	what_gap_subj
1944	14	20	out	continuation	what_gap_subj
1945	14	21	about	continuation	what_gap_subj
1946	14	22	it	continuation	what_gap_subj
1947	14	24	.	End	what_gap_subj
1948	14	25	<eos>	End	what_gap_subj
1949	15	0	The	intro	what_gap_subj
1950	15	1	fact	intro	what_gap_subj
1951	15	2	that	intro	what_gap_subj
1952	15	3	the	subj_subj	what_gap_subj
1953	15	4	social	subj_subj	what_gap_subj
1954	15	5	worker	subj_subj	what_gap_subj
1955	15	6	forgot	subj_subj	what_gap_subj
1956	15	7	who	subj_wh	what_gap_subj
1957	15	8	her	subj_embed	what_gap_subj
1958	15	9	client	subj_embed	what_gap_subj
1959	15	10	does	subj_embed	what_gap_subj
1960	15	11	not	subj_embed	what_gap_subj
1961	15	12	like	subj_embed	what_gap_subj
1962	15	13	with	filler	what_gap_subj
1963	15	14	great	filler	what_gap_subj
1964	15	15	passion	filler	what_gap_subj
1965	15	16	delighted	matrix_verb	what_gap_subj
1966	15	17	her	matrix_gap	what_gap_subj
1967	15	18	friends	matrix_gap	what_gap_subj
1968	15	19	last	continuation	what_gap_subj
1969	15	20	week	continuation	what_gap_subj
1970	15	22	.	End	what_gap_subj
1971	15	23	<eos>	End	what_gap_subj
1972	16	0	The	intro	what_gap_subj
1973	16	1	fact	intro	what_gap_subj
1974	16	2	that	intro	what_gap_subj
1975	16	3	the	subj_subj	what_gap_subj
1976	16	4	librarian	subj_subj	what_gap_subj
1977	16	5	indicated	subj_subj	what_gap_subj
1978	16	6	who	subj_wh	what_gap_subj
1979	16	7	her	subj_embed	what_gap_subj
1980	16	8	colleague	subj_embed	what_gap_subj
1981	16	9	recommended	subj_embed	what_gap_subj
1982	16	10	to	filler	what_gap_subj
1983	16	11	the	filler	what_gap_subj
1984	16	12	board	filler	what_gap_subj
1985	16	13	worried	matrix_verb	what_gap_subj
1986	16	14	the	matrix_gap	what_gap_subj
1987	16	15	town	matrix_gap	what_gap_subj
1988	16	16	clerk	matrix_gap	what_gap_subj
1989	16	17	last	continuation	what_gap_subj
1990	16	18	month	continuation	what_gap_subj
1991	16	20	.	End	what_gap_subj
1992	16	21	<eos>	End	what_gap_subj
1993	17	0	The	intro	what_gap_subj
1994	17	1	fact	intro	what_gap_subj
1995	17	2	that	intro	what_gap_subj
1996	17	3	the	subj_subj	what_gap_subj
1997	17	4	soldier	subj_subj	what_gap_subj
1998	17	5	recalled	subj_subj	what_gap_subj
1999	17	6	who	subj_wh	what_gap_subj
2000	17	7	the	subj_embed	what_gap_subj
2001	17	8	sergeant	subj_embed	what_gap_subj
2002	17	9	talked	subj_embed	what_gap_subj
2003	17	10	with	subj_embed	what_gap_subj
2004	17	11	during	filler	what_gap_subj
2005	17	12	training	filler	what_gap_subj
2006	17	13	annoyed	matrix_verb	what_gap_subj
2007	17	14	the	matrix_gap	what_gap_subj
2008	17	15	captain	matrix_gap	what_gap_subj
2009	17	16	yesterday	continuation	what_gap_subj
2010	17	17	night	continuation	what_gap_subj
2011	17	19	.	End	what_gap_subj
2012	17	20	<eos>	End	what_gap_subj
2013	18	0	The	intro	what_gap_subj
2014	18	1	fact	intro	what_gap_subj
2015	18	2	that	intro	what_gap_subj
2016	18	3	our	subj_subj	what_gap_subj
2017	18	4	father	subj_subj	what_gap_subj
2018	18	5	knew	subj_subj	what_gap_subj
2019	18	6	who	subj_wh	what_gap_subj
2020	18	7	my	subj_embed	what_gap_subj
2021	18	8	brother	subj_embed	what_gap_subj
2022	18	9	would	subj_embed	what_gap_subj
2023	18	10	marry	subj_embed	what_gap_subj
2024	18	11	two	filler	what_gap_subj
2025	18	12	years	filler	what_gap_subj
2026	18	13	ago	filler	what_gap_subj
2027	18	14	worried	matrix_verb	what_gap_subj
2028	18	15	his	matrix_gap	what_gap_subj
2029	18	16	relatives	matrix_gap	what_gap_subj
2030	18	17	when	continuation	what_gap_subj
2031	18	18	they	continuation	what_gap_subj
2032	18	19	found	continuation	what_gap_subj
2033	18	20	out	continuation	what_gap_subj
2034	18	22	.	End	what_gap_subj
2035	18	23	<eos>	End	what_gap_subj
2036	19	0	The	intro	what_gap_subj
2037	19	1	fact	intro	what_gap_subj
2038	19	2	that	intro	what_gap_subj
2039	19	3	we	subj_subj	what_gap_subj
2040	19	4	confirmed	subj_subj	what_gap_subj
2041	19	5	who	subj_wh	what_gap_subj
2042	19	6	our	subj_embed	what_gap_subj
2043	19	7	friend	subj_embed	what_gap_subj
2044	19	8	does	subj_embed	what_gap_subj
2045	19	9	not	subj_embed	what_gap_subj
2046	19	10	like	subj_embed	what_gap_subj
2047	19	11	greatly	filler	what_gap_subj
2048	19	12	surprised	matrix_verb	what_gap_subj
2049	19	13	my	matrix_gap	what_gap_subj
2050	19	14	mother	matrix_gap	what_gap_subj
2051	19	15	many	continuation	what_gap_subj
2052	19	16	years	continuation	what_gap_subj
2053	19	17	ago	continuation	what_gap_subj
2054	19	19	.	End	what_gap_subj
2055	19	20	<eos>	End	what_gap_subj
2056	20	0	The	intro	what_gap_subj
2057	20	1	fact	intro	what_gap_subj
2058	20	2	that	intro	what_gap_subj
2059	20	3	the	subj_subj	what_gap_subj
2060	20	4	detective	subj_subj	what_gap_subj
2061	20	5	remembered	subj_subj	what_gap_subj
2062	20	6	who	subj_wh	what_gap_subj
2063	20	7	the	subj_embed	what_gap_subj
2064	20	8	suspect	subj_embed	what_gap_subj
2065	20	9	followed	subj_embed	what_gap_subj
2066	20	10	around	filler	what_gap_subj
2067	20	11	town	filler	what_gap_subj
2068	20	12	surprised	matrix_verb	what_gap_subj
2069	20	13	his	matrix_gap	what_gap_subj
2070	20	14	assistant	matrix_gap	what_gap_subj
2071	20	15	when	continuation	what_gap_subj
2072	20	16	she	continuation	what_gap_subj
2073	20	17	found	continuation	what_gap_subj
2074	20	18	out	continuation	what_gap_subj
2075	20	20	.	End	what_gap_subj
2076	20	21	<eos>	End	what_gap_subj
2077	21	0	The	intro	what_gap_subj
2078	21	1	fact	intro	what_gap_subj
2079	21	2	that	intro	what_gap_subj
2080	21	3	the	subj_subj	what_gap_subj
2081	21	4	man	subj_subj	what_gap_subj
2082	21	5	said	subj_subj	what_gap_subj
2083	21	6	who	subj_wh	what_gap_subj
2084	21	7	the	subj_embed	what_gap_subj
2085	21	8	old	subj_embed	what_gap_subj
2086	21	9	woman	subj_embed	what_gap_subj
2087	21	10	hit	subj_embed	what_gap_subj
2088	21	11	during	filler	what_gap_subj
2089	21	12	Sunday	filler	what_gap_subj
2090	21	13	school	filler	what_gap_subj
2091	21	14	annoyed	matrix_verb	what_gap_subj
2092	21	15	the	matrix_gap	what_gap_subj
2093	21	16	people	matrix_gap	what_gap_subj
2094	21	17	yesterday	continuation	what_gap_subj
2095	21	18	evening	continuation	what_gap_subj
2096	21	20	.	End	what_gap_subj
2097	21	21	<eos>	End	what_gap_subj
2098	22	0	The	intro	what_gap_subj
2099	22	1	fact	intro	what_gap_subj
2100	22	2	that	intro	what_gap_subj
2101	22	3	my	subj_subj	what_gap_subj
2102	22	4	friend	subj_subj	what_gap_subj
2103	22	5	remembered	subj_subj	what_gap_subj
2104	22	6	who	subj_wh	what_gap_subj
2105	22	7	the	subj_embed	what_gap_subj
2106	22	8	policeman	subj_embed	what_gap_subj
2107	22	9	saved	subj_embed	what_gap_subj
2108	22	10	during	filler	what_gap_subj
2109	22	11	the	filler	what_gap_subj
2110	22	12	flood	filler	what_gap_subj
2111	22	13	reassured	matrix_verb	what_gap_subj
2112	22	14	his	matrix_gap	what_gap_subj
2113	22	15	teacher	matrix_gap	what_gap_subj
2114	22	16	last	continuation	what_gap_subj
2115	22	17	weekend	continuation	what_gap_subj
2116	22	19	.	End	what_gap_subj
2117	22	20	<eos>	End	what_gap_subj
2118	23	0	The	intro	what_gap_subj
2119	23	1	fact	intro	what_gap_subj
2120	23	2	that	intro	what_gap_subj
2121	23	3	the	subj_subj	what_gap_subj
2122	23	4	doctor	subj_subj	what_gap_subj
2123	23	5	recalled	subj_subj	what_gap_subj
2124	23	6	who	subj_wh	what_gap_subj
2125	23	7	the	subj_embed	what_gap_subj
2126	23	8	patient	subj_embed	what_gap_subj
2127	23	9	likes	subj_embed	what_gap_subj
2128	23	10	very	filler	what_gap_subj
2129	23	11	much	filler	what_gap_subj
2130	23	12	delighted	matrix_verb	what_gap_subj
2131	23	13	his	matrix_gap	what_gap_subj
2132	23	14	parents	matrix_gap	what_gap_subj
2133	23	15	at	continuation	what_gap_subj
2134	23	16	the	continuation	what_gap_subj
2135	23	17	hospital	continuation	what_gap_subj
2136	23	19	.	End	what_gap_subj
2137	23	20	<eos>	End	what_gap_subj
2138	0	0	The	intro	that_no-gap_matrix
2139	0	1	fact	intro	that_no-gap_matrix
2140	0	2	that	intro	that_no-gap_matrix
2141	0	3	my	subj_subj	that_no-gap_matrix
2142	0	4	brother	subj_subj	that_no-gap_matrix
2143	0	5	said	subj_subj	that_no-gap_matrix
2144	0	6	that	subj_that	that_no-gap_matrix
2145	0	7	his	subj_embed	that_no-gap_matrix
2146	0	8	friend	subj_embed	that_no-gap_matrix
2147	0	9	trusted	subj_embed	that_no-gap_matrix
2148	0	10	our	subject_gap	that_no-gap_matrix
2149	0	11	aunt	subject_gap	that_no-gap_matrix
2150	0	12	at	filler	that_no-gap_matrix
2151	0	13	the	filler	that_no-gap_matrix
2152	0	14	party	filler	that_no-gap_matrix
2153	0	15	surprised	matrix_verb	that_no-gap_matrix
2154	0	16	my	matrix_gap	that_no-gap_matrix
2155	0	17	daughter	matrix_gap	that_no-gap_matrix
2156	0	18	yesterday	continuation	that_no-gap_matrix
2157	0	19	afternoon	continuation	that_no-gap_matrix
2158	0	21	.	End	that_no-gap_matrix
2159	0	22	<eos>	End	that_no-gap_matrix
2160	1	0	The	intro	that_no-gap_matrix
2161	1	1	fact	intro	that_no-gap_matrix
2162	1	2	that	intro	that_no-gap_matrix
2163	1	3	the	subj_subj	that_no-gap_matrix
2164	1	4	policeman	subj_subj	that_no-gap_matrix
2165	1	5	knows	subj_subj	that_no-gap_matrix
2166	1	6	that	subj_that	that_no-gap_matrix
2167	1	7	the	subj_embed	that_no-gap_matrix
2168	1	8	criminal	subj_embed	that_no-gap_matrix
2169	1	9	shot	subj_embed	that_no-gap_matrix
2170	1	10	the	subject_gap	that_no-gap_matrix
2171	1	11	old	subject_gap	that_no-gap_matrix
2172	1	12	widow	subject_gap	that_no-gap_matrix
2173	1	13	with	filler	that_no-gap_matrix
2174	1	14	a	filler	that_no-gap_matrix
2175	1	15	gun	filler	that_no-gap_matrix
2176	1	16	reassured	matrix_verb	that_no-gap_matrix
2177	1	17	the	matrix_gap	that_no-gap_matrix
2178	1	18	mayor	matrix_gap	that_no-gap_matrix
2179	1	19	last	continuation	that_no-gap_matrix
2180	1	20	year	continuation	that_no-gap_matrix
2181	1	22	.	End	that_no-gap_matrix
2182	1	23	<eos>	End	that_no-gap_matrix
2183	2	0	The	intro	that_no-gap_matrix
2184	2	1	fact	intro	that_no-gap_matrix
2185	2	2	that	intro	that_no-gap_matrix
2186	2	3	the	subj_subj	that_no-gap_matrix
2187	2	4	guard	subj_subj	that_no-gap_matrix
2188	2	5	said	subj_subj	that_no-gap_matrix
2189	2	6	that	subj_that	that_no-gap_matrix
2190	2	7	the	subj_embed	that_no-gap_matrix
2191	2	8	prisoner	subj_embed	that_no-gap_matrix
2192	2	9	kicked	subj_embed	that_no-gap_matrix
2193	2	10	his	subject_gap	that_no-gap_matrix
2194	2	11	enemy	subject_gap	that_no-gap_matrix
2195	2	12	during	filler	that_no-gap_matrix
2196	2	13	breakfast	filler	that_no-gap_matrix
2197	2	14	surprised	matrix_verb	that_no-gap_matrix
2198	2	15	the	matrix_gap	that_no-gap_matrix
2199	2	16	guard	matrix_gap	that_no-gap_matrix
2200	2	17	last	continuation	that_no-gap_matrix
2201	2	18	week	continuation	that_no-gap_matrix
2202	2	20	.	End	that_no-gap_matrix
2203	2	21	<eos>	End	that_no-gap_matrix
2204	3	0	The	intro	that_no-gap_matrix
2205	3	1	fact	intro	that_no-gap_matrix
2206	3	2	that	intro	that_no-gap_matrix
2207	3	3	the	subj_subj	that_no-gap_matrix
2208	3	4	real	subj_subj	that_no-gap_matrix
2209	3	5	estate	subj_subj	that_no-gap_matrix
2210	3	6	agent	subj_subj	that_no-gap_matrix
2211	3	7	remembered	subj_subj	that_no-gap_matrix
2212	3	8	that	subj_that	that_no-gap_matrix
2213	3	9	the	subj_embed	that_no-gap_matrix
2214	3	10	old	subj_embed	that_no-gap_matrix
2215	3	11	couple	subj_embed	that_no-gap_matrix
2216	3	12	met	subj_embed	that_no-gap_matrix
2217	3	13	their	subject_gap	that_no-gap_matrix
2218	3	14	friends	subject_gap	that_no-gap_matrix
2219	3	15	at	filler	that_no-gap_matrix
2220	3	16	the	filler	that_no-gap_matrix
2221	3	17	club	filler	that_no-gap_matrix
2222	3	18	shocked	matrix_verb	that_no-gap_matrix
2223	3	19	his	matrix_gap	that_no-gap_matrix
2224	3	20	friends	matrix_gap	that_no-gap_matrix
2225	3	21	over	continuation	that_no-gap_matrix
2226	3	22	the	continuation	that_no-gap_matrix
2227	3	23	weekend	continuation	that_no-gap_matrix
2228	3	25	.	End	that_no-gap_matrix
2229	3	26	<eos>	End	that_no-gap_matrix
2230	4	0	The	intro	that_no-gap_matrix
2231	4	1	fact	intro	that_no-gap_matrix
2232	4	2	that	intro	that_no-gap_matrix
2233	4	3	the	subj_subj	that_no-gap_matrix
2234	4	4	journalist	subj_subj	that_no-gap_matrix
2235	4	5	stated	subj_subj	that_no-gap_matrix
2236	4	6	that	subj_that	that_no-gap_matrix
2237	4	7	the	subj_embed	that_no-gap_matrix
2238	4	8	president	subj_embed	that_no-gap_matrix
2239	4	9	fired	subj_embed	that_no-gap_matrix
2240	4	10	his	subject_gap	that_no-gap_matrix
2241	4	11	secretary	subject_gap	that_no-gap_matrix
2242	4	12	without	filler	that_no-gap_matrix
2243	4	13	warning	filler	that_no-gap_matrix
2244	4	14	surprised	matrix_verb	that_no-gap_matrix
2245	4	15	the	matrix_gap	that_no-gap_matrix
2246	4	16	editor	matrix_gap	that_no-gap_matrix
2247	4	17	when	continuation	that_no-gap_matrix
2248	4	18	the	continuation	that_no-gap_matrix
2249	4	19	article	continuation	that_no-gap_matrix
2250	4	20	was	continuation	that_no-gap_matrix
2251	4	21	published	continuation	that_no-gap_matrix
2252	4	23	.	End	that_no-gap_matrix
2253	4	24	<eos>	End	that_no-gap_matrix
2254	5	0	The	intro	that_no-gap_matrix
2255	5	1	fact	intro	that_no-gap_matrix
2256	5	2	that	intro	that_no-gap_matrix
2257	5	3	our	subj_subj	that_no-gap_matrix
2258	5	4	mother	subj_subj	that_no-gap_matrix
2259	5	5	does	subj_subj	that_no-gap_matrix
2260	5	6	not	subj_subj	that_no-gap_matrix
2261	5	7	know	subj_subj	that_no-gap_matrix
2262	5	8	that	subj_that	that_no-gap_matrix
2263	5	9	her	subj_embed	that_no-gap_matrix
2264	5	10	friend	subj_embed	that_no-gap_matrix
2265	5	11	trusts	subj_embed	that_no-gap_matrix
2266	5	12	her	subject_gap	that_no-gap_matrix
2267	5	13	sister	subject_gap	that_no-gap_matrix
2268	5	14	with	filler	that_no-gap_matrix
2269	5	15	her	filler	that_no-gap_matrix
2270	5	16	will	filler	that_no-gap_matrix
2271	5	17	surprised	matrix_verb	that_no-gap_matrix
2272	5	18	us	matrix_gap	that_no-gap_matrix
2273	5	19	when	continuation	that_no-gap_matrix
2274	5	20	they	continuation	that_no-gap_matrix
2275	5	21	found	continuation	that_no-gap_matrix
2276	5	22	out	continuation	that_no-gap_matrix
2277	5	24	.	End	that_no-gap_matrix
2278	5	25	<eos>	End	that_no-gap_matrix
2279	6	0	The	intro	that_no-gap_matrix
2280	6	1	fact	intro	that_no-gap_matrix
2281	6	2	that	intro	that_no-gap_matrix
2282	6	3	the	subj_subj	that_no-gap_matrix
2283	6	4	lawyers	subj_subj	that_no-gap_matrix
2284	6	5	acknowledged	subj_subj	that_no-gap_matrix
2285	6	6	that	subj_that	that_no-gap_matrix
2286	6	7	their	subj_embed	that_no-gap_matrix
2287	6	8	client	subj_embed	that_no-gap_matrix
2288	6	9	represented	subj_embed	that_no-gap_matrix
2289	6	10	the	subject_gap	that_no-gap_matrix
2290	6	11	businessman	subject_gap	that_no-gap_matrix
2291	6	12	without	filler	that_no-gap_matrix
2292	6	13	difficulty	filler	that_no-gap_matrix
2293	6	14	worried	matrix_verb	that_no-gap_matrix
2294	6	15	the	matrix_gap	that_no-gap_matrix
2295	6	16	judge	matrix_gap	that_no-gap_matrix
2296	6	17	over	continuation	that_no-gap_matrix
2297	6	18	the	continuation	that_no-gap_matrix
2298	6	19	weekend	continuation	that_no-gap_matrix
2299	6	21	.	End	that_no-gap_matrix
2300	6	22	<eos>	End	that_no-gap_matrix
2301	7	0	The	intro	that_no-gap_matrix
2302	7	1	fact	intro	that_no-gap_matrix
2303	7	2	that	intro	that_no-gap_matrix
2304	7	3	the	subj_subj	that_no-gap_matrix
2305	7	4	chef	subj_subj	that_no-gap_matrix
2306	7	5	knew	subj_subj	that_no-gap_matrix
2307	7	6	that	subj_that	that_no-gap_matrix
2308	7	7	his	subj_embed	that_no-gap_matrix
2309	7	8	assistant	subj_embed	that_no-gap_matrix
2310	7	9	cut	subj_embed	that_no-gap_matrix
2311	7	10	the	subject_gap	that_no-gap_matrix
2312	7	11	chef	subject_gap	that_no-gap_matrix
2313	7	12	by	filler	that_no-gap_matrix
2314	7	13	accident	filler	that_no-gap_matrix
2315	7	14	surprised	matrix_verb	that_no-gap_matrix
2316	7	15	the	matrix_gap	that_no-gap_matrix
2317	7	16	customers	matrix_gap	that_no-gap_matrix
2318	7	17	yesterday	continuation	that_no-gap_matrix
2319	7	18	evening	continuation	that_no-gap_matrix
2320	7	20	.	End	that_no-gap_matrix
2321	7	21	<eos>	End	that_no-gap_matrix
2322	8	0	The	intro	that_no-gap_matrix
2323	8	1	fact	intro	that_no-gap_matrix
2324	8	2	that	intro	that_no-gap_matrix
2325	8	3	the	subj_subj	that_no-gap_matrix
2326	8	4	journalist	subj_subj	that_no-gap_matrix
2327	8	5	disclosed	subj_subj	that_no-gap_matrix
2328	8	6	that	subj_that	that_no-gap_matrix
2329	8	7	the	subj_embed	that_no-gap_matrix
2330	8	8	mayor	subj_embed	that_no-gap_matrix
2331	8	9	talked	subj_embed	that_no-gap_matrix
2332	8	10	with	subj_embed	that_no-gap_matrix
2333	8	11	his	subject_gap	that_no-gap_matrix
2334	8	12	rival	subject_gap	that_no-gap_matrix
2335	8	13	last	filler	that_no-gap_matrix
2336	8	14	night	filler	that_no-gap_matrix
2337	8	15	shocked	matrix_verb	that_no-gap_matrix
2338	8	16	the	matrix_gap	that_no-gap_matrix
2339	8	17	donors	matrix_gap	that_no-gap_matrix
2340	8	18	when	continuation	that_no-gap_matrix
2341	8	19	they	continuation	that_no-gap_matrix
2342	8	20	found	continuation	that_no-gap_matrix
2343	8	21	out	continuation	that_no-gap_matrix
2344	8	23	.	End	that_no-gap_matrix
2345	8	24	<eos>	End	that_no-gap_matrix
2346	9	0	The	intro	that_no-gap_matrix
2347	9	1	fact	intro	that_no-gap_matrix
2348	9	2	that	intro	that_no-gap_matrix
2349	9	3	the	subj_subj	that_no-gap_matrix
2350	9	4	assistant	subj_subj	that_no-gap_matrix
2351	9	5	signaled	subj_subj	that_no-gap_matrix
2352	9	6	that	subj_that	that_no-gap_matrix
2353	9	7	the	subj_embed	that_no-gap_matrix
2354	9	8	police	subj_embed	that_no-gap_matrix
2355	9	9	observed	subj_embed	that_no-gap_matrix
2356	9	10	the	subject_gap	that_no-gap_matrix
2357	9	11	activist	subject_gap	that_no-gap_matrix
2358	9	12	through	filler	that_no-gap_matrix
2359	9	13	binoculars	filler	that_no-gap_matrix
2360	9	14	confused	matrix_verb	that_no-gap_matrix
2361	9	15	the	matrix_gap	that_no-gap_matrix
2362	9	16	inspectors	matrix_gap	that_no-gap_matrix
2363	9	17	last	continuation	that_no-gap_matrix
2364	9	18	month	continuation	that_no-gap_matrix
2365	9	20	.	End	that_no-gap_matrix
2366	9	21	<eos>	End	that_no-gap_matrix
2367	10	0	The	intro	that_no-gap_matrix
2368	10	1	fact	intro	that_no-gap_matrix
2369	10	2	that	intro	that_no-gap_matrix
2370	10	3	the	subj_subj	that_no-gap_matrix
2371	10	4	guard	subj_subj	that_no-gap_matrix
2372	10	5	remembered	subj_subj	that_no-gap_matrix
2373	10	6	that	subj_that	that_no-gap_matrix
2374	10	7	the	subj_embed	that_no-gap_matrix
2375	10	8	man	subj_embed	that_no-gap_matrix
2376	10	9	shot	subj_embed	that_no-gap_matrix
2377	10	10	the	subject_gap	that_no-gap_matrix
2378	10	11	senator	subject_gap	that_no-gap_matrix
2379	10	12	last	filler	that_no-gap_matrix
2380	10	13	week	filler	that_no-gap_matrix
2381	10	14	worried	matrix_verb	that_no-gap_matrix
2382	10	15	the	matrix_gap	that_no-gap_matrix
2383	10	16	spy	matrix_gap	that_no-gap_matrix
2384	10	17	when	continuation	that_no-gap_matrix
2385	10	18	he	continuation	that_no-gap_matrix
2386	10	19	found	continuation	that_no-gap_matrix
2387	10	20	out	continuation	that_no-gap_matrix
2388	10	22	.	End	that_no-gap_matrix
2389	10	23	<eos>	End	that_no-gap_matrix
2390	11	0	The	intro	that_no-gap_matrix
2391	11	1	fact	intro	that_no-gap_matrix
2392	11	2	that	intro	that_no-gap_matrix
2393	11	3	the	subj_subj	that_no-gap_matrix
2394	11	4	reporter	subj_subj	that_no-gap_matrix
2395	11	5	said	subj_subj	that_no-gap_matrix
2396	11	6	that	subj_that	that_no-gap_matrix
2397	11	7	the	subj_embed	that_no-gap_matrix
