	sent_index	word_index	word	region	condition
16406	14	12	a	embed3	that_no-gap_obj_emb4
16407	14	13	mutual	embed3	that_no-gap_obj_emb4
16408	14	14	friend	embed3	that_no-gap_obj_emb4
16409	14	15	stated	embed3	that_no-gap_obj_emb4
16410	14	16	that	embed3	that_no-gap_obj_emb4
16411	14	17	her	embed4	that_no-gap_obj_emb4
16412	14	18	mother	embed4	that_no-gap_obj_emb4
16413	14	19	believed	embed4	that_no-gap_obj_emb4
16414	14	20	that	embed4	that_no-gap_obj_emb4
16415	14	21	the	subj	that_no-gap_obj_emb4
16416	14	22	young	subj	that_no-gap_obj_emb4
16417	14	23	professional	subj	that_no-gap_obj_emb4
16418	14	24	assembled	verb	that_no-gap_obj_emb4
16419	14	25	a	object	that_no-gap_obj_emb4
16420	14	26	fancy	object	that_no-gap_obj_emb4
16421	14	27	meal	object	that_no-gap_obj_emb4
16422	14	28	for	to	that_no-gap_obj_emb4
16423	14	29	his	goal	that_no-gap_obj_emb4
16424	14	30	parents	goal	that_no-gap_obj_emb4
16425	14	31	last	temporal_modifier	that_no-gap_obj_emb4
16426	14	32	night	temporal_modifier	that_no-gap_obj_emb4
16427	14	34	.	End	that_no-gap_obj_emb4
16428	14	35	<eos>	End	that_no-gap_obj_emb4
16429	15	0	My	prefix	that_no-gap_obj_emb4
16430	15	1	friends	prefix	that_no-gap_obj_emb4
16431	15	2	all	prefix	that_no-gap_obj_emb4
16432	15	3	know	prefix	that_no-gap_obj_emb4
16433	15	4	that	that	that_no-gap_obj_emb4
16434	15	5	their	embed1	that_no-gap_obj_emb4
16435	15	6	mentor	embed1	that_no-gap_obj_emb4
16436	15	7	said	embed1	that_no-gap_obj_emb4
16437	15	8	that	embed1	that_no-gap_obj_emb4
16438	15	9	the	embed2	that_no-gap_obj_emb4
16439	15	10	secretary	embed2	that_no-gap_obj_emb4
16440	15	11	believed	embed2	that_no-gap_obj_emb4
16441	15	12	that	embed2	that_no-gap_obj_emb4
16442	15	13	the	embed3	that_no-gap_obj_emb4
16443	15	14	worker	embed3	that_no-gap_obj_emb4
16444	15	15	testified	embed3	that_no-gap_obj_emb4
16445	15	16	that	embed3	that_no-gap_obj_emb4
16446	15	17	the	embed4	that_no-gap_obj_emb4
16447	15	18	security	embed4	that_no-gap_obj_emb4
16448	15	19	guard	embed4	that_no-gap_obj_emb4
16449	15	20	noticed	embed4	that_no-gap_obj_emb4
16450	15	21	that	embed4	that_no-gap_obj_emb4
16451	15	22	the	subj	that_no-gap_obj_emb4
16452	15	23	businessman	subj	that_no-gap_obj_emb4
16453	15	24	left	verb	that_no-gap_obj_emb4
16454	15	25	her	object	that_no-gap_obj_emb4
16455	15	26	computer	object	that_no-gap_obj_emb4
16456	15	27	in	to	that_no-gap_obj_emb4
16457	15	28	the	goal	that_no-gap_obj_emb4
16458	15	29	office	goal	that_no-gap_obj_emb4
16459	15	30	this	temporal_modifier	that_no-gap_obj_emb4
16460	15	31	afternoon	temporal_modifier	that_no-gap_obj_emb4
16461	15	33	.	End	that_no-gap_obj_emb4
16462	15	34	<eos>	End	that_no-gap_obj_emb4
16463	16	0	The	prefix	that_no-gap_obj_emb4
16464	16	1	visitor	prefix	that_no-gap_obj_emb4
16465	16	2	said	prefix	that_no-gap_obj_emb4
16466	16	3	that	that	that_no-gap_obj_emb4
16467	16	4	her	embed1	that_no-gap_obj_emb4
16468	16	5	friend	embed1	that_no-gap_obj_emb4
16469	16	6	knew	embed1	that_no-gap_obj_emb4
16470	16	7	that	embed1	that_no-gap_obj_emb4
16471	16	8	the	embed2	that_no-gap_obj_emb4
16472	16	9	delivery	embed2	that_no-gap_obj_emb4
16473	16	10	man	embed2	that_no-gap_obj_emb4
16474	16	11	believed	embed2	that_no-gap_obj_emb4
16475	16	12	that	embed2	that_no-gap_obj_emb4
16476	16	13	the	embed3	that_no-gap_obj_emb4
16477	16	14	cop	embed3	that_no-gap_obj_emb4
16478	16	15	remembered	embed3	that_no-gap_obj_emb4
16479	16	16	that	embed3	that_no-gap_obj_emb4
16480	16	17	his	embed4	that_no-gap_obj_emb4
16481	16	18	wife	embed4	that_no-gap_obj_emb4
16482	16	19	thought	embed4	that_no-gap_obj_emb4
16483	16	20	that	embed4	that_no-gap_obj_emb4
16484	16	21	the	subj	that_no-gap_obj_emb4
16485	16	22	elderly	subj	that_no-gap_obj_emb4
16486	16	23	lady	subj	that_no-gap_obj_emb4
16487	16	24	described	verb	that_no-gap_obj_emb4
16488	16	25	her	object	that_no-gap_obj_emb4
16489	16	26	morning	object	that_no-gap_obj_emb4
16490	16	27	routine	object	that_no-gap_obj_emb4
16491	16	28	to	to	that_no-gap_obj_emb4
16492	16	29	her	goal	that_no-gap_obj_emb4
16493	16	30	friends	goal	that_no-gap_obj_emb4
16494	16	31	during	temporal_modifier	that_no-gap_obj_emb4
16495	16	32	the	temporal_modifier	that_no-gap_obj_emb4
16496	16	33	card	temporal_modifier	that_no-gap_obj_emb4
16497	16	34	game	temporal_modifier	that_no-gap_obj_emb4
16498	16	36	.	End	that_no-gap_obj_emb4
16499	16	37	<eos>	End	that_no-gap_obj_emb4
16500	17	0	I	prefix	that_no-gap_obj_emb4
16501	17	1	know	prefix	that_no-gap_obj_emb4
16502	17	2	that	that	that_no-gap_obj_emb4
16503	17	3	my	embed1	that_no-gap_obj_emb4
16504	17	4	friend	embed1	that_no-gap_obj_emb4
16505	17	5	said	embed1	that_no-gap_obj_emb4
16506	17	6	that	embed1	that_no-gap_obj_emb4
16507	17	7	her	embed2	that_no-gap_obj_emb4
16508	17	8	mother	embed2	that_no-gap_obj_emb4
16509	17	9	knew	embed2	that_no-gap_obj_emb4
16510	17	10	that	embed2	that_no-gap_obj_emb4
16511	17	11	the	embed3	that_no-gap_obj_emb4
16512	17	12	bishop	embed3	that_no-gap_obj_emb4
16513	17	13	stated	embed3	that_no-gap_obj_emb4
16514	17	14	that	embed3	that_no-gap_obj_emb4
16515	17	15	the	embed4	that_no-gap_obj_emb4
16516	17	16	person	embed4	that_no-gap_obj_emb4
16517	17	17	said	embed4	that_no-gap_obj_emb4
16518	17	18	that	embed4	that_no-gap_obj_emb4
16519	17	19	the	subj	that_no-gap_obj_emb4
16520	17	20	single	subj	that_no-gap_obj_emb4
16521	17	21	mother	subj	that_no-gap_obj_emb4
16522	17	22	called	verb	that_no-gap_obj_emb4
16523	17	23	her	object	that_no-gap_obj_emb4
16524	17	24	father	object	that_no-gap_obj_emb4
16525	17	25	for	to	that_no-gap_obj_emb4
16526	17	26	advice	goal	that_no-gap_obj_emb4
16527	17	27	late	temporal_modifier	that_no-gap_obj_emb4
16528	17	28	at	temporal_modifier	that_no-gap_obj_emb4
16529	17	29	night	temporal_modifier	that_no-gap_obj_emb4
16530	17	31	.	End	that_no-gap_obj_emb4
16531	17	32	<eos>	End	that_no-gap_obj_emb4
16532	18	0	The	prefix	that_no-gap_obj_emb4
16533	18	1	colleagues	prefix	that_no-gap_obj_emb4
16534	18	2	realized	prefix	that_no-gap_obj_emb4
16535	18	3	that	that	that_no-gap_obj_emb4
16536	18	4	their	embed1	that_no-gap_obj_emb4
16537	18	5	person	embed1	that_no-gap_obj_emb4
16538	18	6	believed	embed1	that_no-gap_obj_emb4
16539	18	7	that	embed1	that_no-gap_obj_emb4
16540	18	8	the	embed2	that_no-gap_obj_emb4
16541	18	9	secretary	embed2	that_no-gap_obj_emb4
16542	18	10	said	embed2	that_no-gap_obj_emb4
16543	18	11	that	embed2	that_no-gap_obj_emb4
16544	18	12	her	embed3	that_no-gap_obj_emb4
16545	18	13	friend	embed3	that_no-gap_obj_emb4
16546	18	14	recalled	embed3	that_no-gap_obj_emb4
16547	18	15	that	embed3	that_no-gap_obj_emb4
16548	18	16	the	embed4	that_no-gap_obj_emb4
16549	18	17	receptionist	embed4	that_no-gap_obj_emb4
16550	18	18	knew	embed4	that_no-gap_obj_emb4
16551	18	19	that	embed4	that_no-gap_obj_emb4
16552	18	20	the	subj	that_no-gap_obj_emb4
16553	18	21	human	subj	that_no-gap_obj_emb4
16554	18	22	resources	subj	that_no-gap_obj_emb4
16555	18	23	officer	subj	that_no-gap_obj_emb4
16556	18	24	found	verb	that_no-gap_obj_emb4
16557	18	25	a	object	that_no-gap_obj_emb4
16558	18	26	spare	object	that_no-gap_obj_emb4
16559	18	27	computer	object	that_no-gap_obj_emb4
16560	18	28	cord	object	that_no-gap_obj_emb4
16561	18	29	for	to	that_no-gap_obj_emb4
16562	18	30	the	goal	that_no-gap_obj_emb4
16563	18	31	intern	goal	that_no-gap_obj_emb4
16564	18	32	yesterday	temporal_modifier	that_no-gap_obj_emb4
16565	18	34	.	End	that_no-gap_obj_emb4
16566	18	35	<eos>	End	that_no-gap_obj_emb4
16567	19	0	She	prefix	that_no-gap_obj_emb4
16568	19	1	said	prefix	that_no-gap_obj_emb4
16569	19	2	that	that	that_no-gap_obj_emb4
16570	19	3	her	embed1	that_no-gap_obj_emb4
16571	19	4	mother	embed1	that_no-gap_obj_emb4
16572	19	5	stated	embed1	that_no-gap_obj_emb4
16573	19	6	that	embed1	that_no-gap_obj_emb4
16574	19	7	a	embed2	that_no-gap_obj_emb4
16575	19	8	friend	embed2	that_no-gap_obj_emb4
16576	19	9	said	embed2	that_no-gap_obj_emb4
16577	19	10	that	embed2	that_no-gap_obj_emb4
16578	19	11	her	embed3	that_no-gap_obj_emb4
16579	19	12	husband	embed3	that_no-gap_obj_emb4
16580	19	13	knew	embed3	that_no-gap_obj_emb4
16581	19	14	that	embed3	that_no-gap_obj_emb4
16582	19	15	the	embed4	that_no-gap_obj_emb4
16583	19	16	newspaper	embed4	that_no-gap_obj_emb4
16584	19	17	reported	embed4	that_no-gap_obj_emb4
16585	19	18	that	embed4	that_no-gap_obj_emb4
16586	19	19	the	subj	that_no-gap_obj_emb4
16587	19	20	five	subj	that_no-gap_obj_emb4
16588	19	21	star	subj	that_no-gap_obj_emb4
16589	19	22	general	subj	that_no-gap_obj_emb4
16590	19	23	awarded	verb	that_no-gap_obj_emb4
16591	19	24	a	object	that_no-gap_obj_emb4
16592	19	25	medal	object	that_no-gap_obj_emb4
16593	19	26	to	to	that_no-gap_obj_emb4
16594	19	27	the	goal	that_no-gap_obj_emb4
16595	19	28	fighter	goal	that_no-gap_obj_emb4
16596	19	29	pilot	goal	that_no-gap_obj_emb4
16597	19	30	over	temporal_modifier	that_no-gap_obj_emb4
16598	19	31	the	temporal_modifier	that_no-gap_obj_emb4
16599	19	32	weekend	temporal_modifier	that_no-gap_obj_emb4
16600	19	34	.	End	that_no-gap_obj_emb4
16601	19	35	<eos>	End	that_no-gap_obj_emb4
16602	20	0	We	prefix	that_no-gap_obj_emb4
16603	20	1	all	prefix	that_no-gap_obj_emb4
16604	20	2	know	prefix	that_no-gap_obj_emb4
16605	20	3	that	that	that_no-gap_obj_emb4
16606	20	4	the	embed1	that_no-gap_obj_emb4
16607	20	5	politician	embed1	that_no-gap_obj_emb4
16608	20	6	stated	embed1	that_no-gap_obj_emb4
16609	20	7	that	embed1	that_no-gap_obj_emb4
16610	20	8	his	embed2	that_no-gap_obj_emb4
16611	20	9	press	embed2	that_no-gap_obj_emb4
16612	20	10	secretary	embed2	that_no-gap_obj_emb4
16613	20	11	said	embed2	that_no-gap_obj_emb4
16614	20	12	that	embed2	that_no-gap_obj_emb4
16615	20	13	the	embed3	that_no-gap_obj_emb4
16616	20	14	chief	embed3	that_no-gap_obj_emb4
16617	20	15	of	embed3	that_no-gap_obj_emb4
16618	20	16	staff	embed3	that_no-gap_obj_emb4
16619	20	17	thought	embed3	that_no-gap_obj_emb4
16620	20	18	that	embed3	that_no-gap_obj_emb4
16621	20	19	the	embed4	that_no-gap_obj_emb4
16622	20	20	old	embed4	that_no-gap_obj_emb4
16623	20	21	man	embed4	that_no-gap_obj_emb4
16624	20	22	argued	embed4	that_no-gap_obj_emb4
16625	20	23	that	embed4	that_no-gap_obj_emb4
16626	20	24	the	subj	that_no-gap_obj_emb4
16627	20	25	journalist	subj	that_no-gap_obj_emb4
16628	20	26	put	verb	that_no-gap_obj_emb4
16629	20	27	his	object	that_no-gap_obj_emb4
16630	20	28	tape	object	that_no-gap_obj_emb4
16631	20	29	recorder	object	that_no-gap_obj_emb4
16632	20	30	on	to	that_no-gap_obj_emb4
16633	20	31	top	to	that_no-gap_obj_emb4
16634	20	32	of	to	that_no-gap_obj_emb4
16635	20	33	the	goal	that_no-gap_obj_emb4
16636	20	34	table	goal	that_no-gap_obj_emb4
16637	20	35	during	temporal_modifier	that_no-gap_obj_emb4
16638	20	36	the	temporal_modifier	that_no-gap_obj_emb4
16639	20	37	press	temporal_modifier	that_no-gap_obj_emb4
16640	20	38	conference	temporal_modifier	that_no-gap_obj_emb4
16641	20	40	.	End	that_no-gap_obj_emb4
16642	20	41	<eos>	End	that_no-gap_obj_emb4
16643	0	0	I	prefix	that_gap_obj_emb4
16644	0	1	know	prefix	that_gap_obj_emb4
16645	0	2	that	that	that_gap_obj_emb4
16646	0	3	our	embed1	that_gap_obj_emb4
16647	0	4	mother	embed1	that_gap_obj_emb4
16648	0	5	said	embed1	that_gap_obj_emb4
16649	0	6	that	embed1	that_gap_obj_emb4
16650	0	7	her	embed2	that_gap_obj_emb4
16651	0	8	friend	embed2	that_gap_obj_emb4
16652	0	9	remarked	embed2	that_gap_obj_emb4
16653	0	10	that	embed2	that_gap_obj_emb4
16654	0	11	the	embed3	that_gap_obj_emb4
16655	0	12	park	embed3	that_gap_obj_emb4
16656	0	13	attendant	embed3	that_gap_obj_emb4
16657	0	14	wondered	embed3	that_gap_obj_emb4
16658	0	15	that	embed3	that_gap_obj_emb4
16659	0	16	the	embed4	that_gap_obj_emb4
16660	0	17	people	embed4	that_gap_obj_emb4
16661	0	18	stated	embed4	that_gap_obj_emb4
16662	0	19	that	embed4	that_gap_obj_emb4
16663	0	20	your	subj	that_gap_obj_emb4
16664	0	21	friend	subj	that_gap_obj_emb4
16665	0	22	gave	verb	that_gap_obj_emb4
16666	0	23	to	to	that_gap_obj_emb4
16667	0	24	Mary	goal	that_gap_obj_emb4
16668	0	25	last	temporal_modifier	that_gap_obj_emb4
16669	0	26	weekend	temporal_modifier	that_gap_obj_emb4
16670	0	28	.	End	that_gap_obj_emb4
16671	0	29	<eos>	End	that_gap_obj_emb4
16672	1	0	The	prefix	that_gap_obj_emb4
16673	1	1	accountant	prefix	that_gap_obj_emb4
16674	1	2	wondered	prefix	that_gap_obj_emb4
16675	1	3	that	that	that_gap_obj_emb4
16676	1	4	the	embed1	that_gap_obj_emb4
16677	1	5	security	embed1	that_gap_obj_emb4
16678	1	6	guard	embed1	that_gap_obj_emb4
16679	1	7	believed	embed1	that_gap_obj_emb4
16680	1	8	that	embed1	that_gap_obj_emb4
16681	1	9	his	embed2	that_gap_obj_emb4
16682	1	10	friend	embed2	that_gap_obj_emb4
16683	1	11	knew	embed2	that_gap_obj_emb4
16684	1	12	that	embed2	that_gap_obj_emb4
16685	1	13	the	embed3	that_gap_obj_emb4
16686	1	14	assistant	embed3	that_gap_obj_emb4
16687	1	15	reported	embed3	that_gap_obj_emb4
16688	1	16	that	embed3	that_gap_obj_emb4
16689	1	17	the	embed4	that_gap_obj_emb4
16690	1	18	man	embed4	that_gap_obj_emb4
16691	1	19	warned	embed4	that_gap_obj_emb4
16692	1	20	that	embed4	that_gap_obj_emb4
16693	1	21	the	subj	that_gap_obj_emb4
16694	1	22	secretary	subj	that_gap_obj_emb4
16695	1	23	introduced	verb	that_gap_obj_emb4
16696	1	24	to	to	that_gap_obj_emb4
16697	1	25	her	goal	that_gap_obj_emb4
16698	1	26	friend	goal	that_gap_obj_emb4
16699	1	27	last	temporal_modifier	that_gap_obj_emb4
16700	1	28	night	temporal_modifier	that_gap_obj_emb4
16701	1	30	.	End	that_gap_obj_emb4
16702	1	31	<eos>	End	that_gap_obj_emb4
16703	2	0	The	prefix	that_gap_obj_emb4
16704	2	1	assistant	prefix	that_gap_obj_emb4
16705	2	2	told	prefix	that_gap_obj_emb4
16706	2	3	me	prefix	that_gap_obj_emb4
16707	2	4	that	that	that_gap_obj_emb4
16708	2	5	the	embed1	that_gap_obj_emb4
16709	2	6	man	embed1	that_gap_obj_emb4
16710	2	7	knew	embed1	that_gap_obj_emb4
16711	2	8	that	embed1	that_gap_obj_emb4
16712	2	9	his	embed2	that_gap_obj_emb4
16713	2	10	friend	embed2	that_gap_obj_emb4
16714	2	11	recalled	embed2	that_gap_obj_emb4
16715	2	12	that	embed2	that_gap_obj_emb4
16716	2	13	the	embed3	that_gap_obj_emb4
16717	2	14	woman	embed3	that_gap_obj_emb4
16718	2	15	said	embed3	that_gap_obj_emb4
16719	2	16	that	embed3	that_gap_obj_emb4
16720	2	17	the	embed4	that_gap_obj_emb4
16721	2	18	security	embed4	that_gap_obj_emb4
16722	2	19	guard	embed4	that_gap_obj_emb4
16723	2	20	decided	embed4	that_gap_obj_emb4
16724	2	21	that	embed4	that_gap_obj_emb4
16725	2	22	the	subj	that_gap_obj_emb4
16726	2	23	pilot	subj	that_gap_obj_emb4
16727	2	24	sent	verb	that_gap_obj_emb4
16728	2	25	to	to	that_gap_obj_emb4
16729	2	26	his	goal	that_gap_obj_emb4
16730	2	27	family	goal	that_gap_obj_emb4
16731	2	28	when	temporal_modifier	that_gap_obj_emb4
16732	2	29	we	temporal_modifier	that_gap_obj_emb4
16733	2	30	landed	temporal_modifier	that_gap_obj_emb4
16734	2	32	.	End	that_gap_obj_emb4
16735	2	33	<eos>	End	that_gap_obj_emb4
16736	3	0	We	prefix	that_gap_obj_emb4
16737	3	1	discovered	prefix	that_gap_obj_emb4
16738	3	2	that	that	that_gap_obj_emb4
16739	3	3	our	embed1	that_gap_obj_emb4
16740	3	4	friends	embed1	that_gap_obj_emb4
16741	3	5	argued	embed1	that_gap_obj_emb4
16742	3	6	that	embed1	that_gap_obj_emb4
16743	3	7	the	embed2	that_gap_obj_emb4
16744	3	8	guests	embed2	that_gap_obj_emb4
16745	3	9	recalled	embed2	that_gap_obj_emb4
16746	3	10	that	embed2	that_gap_obj_emb4
16747	3	11	the	embed3	that_gap_obj_emb4
16748	3	12	chef	embed3	that_gap_obj_emb4
16749	3	13	knew	embed3	that_gap_obj_emb4
16750	3	14	that	embed3	that_gap_obj_emb4
16751	3	15	the	embed4	that_gap_obj_emb4
16752	3	16	maid	embed4	that_gap_obj_emb4
16753	3	17	claimed	embed4	that_gap_obj_emb4
16754	3	18	that	embed4	that_gap_obj_emb4
16755	3	19	the	subj	that_gap_obj_emb4
16756	3	20	witty	subj	that_gap_obj_emb4
16757	3	21	actor	subj	that_gap_obj_emb4
16758	3	22	told	verb	that_gap_obj_emb4
16759	3	23	about	to	that_gap_obj_emb4
16760	3	24	the	goal	that_gap_obj_emb4
16761	3	25	woman	goal	that_gap_obj_emb4
16762	3	26	during	temporal_modifier	that_gap_obj_emb4
16763	3	27	the	temporal_modifier	that_gap_obj_emb4
16764	3	28	party	temporal_modifier	that_gap_obj_emb4
16765	3	30	.	End	that_gap_obj_emb4
16766	3	31	<eos>	End	that_gap_obj_emb4
16767	4	0	The	prefix	that_gap_obj_emb4
16768	4	1	neighbors	prefix	that_gap_obj_emb4
16769	4	2	found	prefix	that_gap_obj_emb4
16770	4	3	out	prefix	that_gap_obj_emb4
16771	4	4	that	that	that_gap_obj_emb4
16772	4	5	the	embed1	that_gap_obj_emb4
16773	4	6	delivery	embed1	that_gap_obj_emb4
16774	4	7	boy	embed1	that_gap_obj_emb4
16775	4	8	remarked	embed1	that_gap_obj_emb4
16776	4	9	that	embed1	that_gap_obj_emb4
16777	4	10	the	embed2	that_gap_obj_emb4
16778	4	11	worker	embed2	that_gap_obj_emb4
16779	4	12	said	embed2	that_gap_obj_emb4
16780	4	13	that	embed2	that_gap_obj_emb4
16781	4	14	the	embed3	that_gap_obj_emb4
16782	4	15	gardener	embed3	that_gap_obj_emb4
16783	4	16	knew	embed3	that_gap_obj_emb4
16784	4	17	that	embed3	that_gap_obj_emb4
16785	4	18	the	embed4	that_gap_obj_emb4
16786	4	19	maid	embed4	that_gap_obj_emb4
16787	4	20	reported	embed4	that_gap_obj_emb4
16788	4	21	that	embed4	that_gap_obj_emb4
16789	4	22	the	subj	that_gap_obj_emb4
16790	4	23	young	subj	that_gap_obj_emb4
16791	4	24	woman	subj	that_gap_obj_emb4
16792	4	25	bought	verb	that_gap_obj_emb4
16793	4	26	for	to	that_gap_obj_emb4
16794	4	27	her	goal	that_gap_obj_emb4
16795	4	28	parents	goal	that_gap_obj_emb4
16796	4	29	in	temporal_modifier	that_gap_obj_emb4
16797	4	30	a	temporal_modifier	that_gap_obj_emb4
16798	4	31	rush	temporal_modifier	that_gap_obj_emb4
16799	4	33	.	End	that_gap_obj_emb4
16800	4	34	<eos>	End	that_gap_obj_emb4
16801	5	0	My	prefix	that_gap_obj_emb4
16802	5	1	friend	prefix	that_gap_obj_emb4
16803	5	2	knows	prefix	that_gap_obj_emb4
16804	5	3	that	that	that_gap_obj_emb4
16805	5	4	her	embed1	that_gap_obj_emb4
16806	5	5	mother	embed1	that_gap_obj_emb4
16807	5	6	heard	embed1	that_gap_obj_emb4
16808	5	7	that	embed1	that_gap_obj_emb4
16809	5	8	the	embed2	that_gap_obj_emb4
16810	5	9	newspaper	embed2	that_gap_obj_emb4
16811	5	10	reported	embed2	that_gap_obj_emb4
16812	5	11	that	embed2	that_gap_obj_emb4
16813	5	12	the	embed3	that_gap_obj_emb4
16814	5	13	mayor	embed3	that_gap_obj_emb4
16815	5	14	said	embed3	that_gap_obj_emb4
16816	5	15	that	embed3	that_gap_obj_emb4
16817	5	16	her	embed4	that_gap_obj_emb4
16818	5	17	friend	embed4	that_gap_obj_emb4
16819	5	18	warned	embed4	that_gap_obj_emb4
16820	5	19	that	embed4	that_gap_obj_emb4
16821	5	20	the	subj	that_gap_obj_emb4
16822	5	21	successful	subj	that_gap_obj_emb4
16823	5	22	architect	subj	that_gap_obj_emb4
16824	5	23	built	verb	that_gap_obj_emb4
16825	5	24	for	to	that_gap_obj_emb4
16826	5	25	her	goal	that_gap_obj_emb4
16827	5	26	mother	goal	that_gap_obj_emb4
16828	5	27	last	temporal_modifier	that_gap_obj_emb4
16829	5	28	year	temporal_modifier	that_gap_obj_emb4
16830	5	30	.	End	that_gap_obj_emb4
16831	5	31	<eos>	End	that_gap_obj_emb4
16832	6	0	The	prefix	that_gap_obj_emb4
16833	6	1	commissioner	prefix	that_gap_obj_emb4
16834	6	2	discovered	prefix	that_gap_obj_emb4
16835	6	3	that	that	that_gap_obj_emb4
16836	6	4	the	embed1	that_gap_obj_emb4
16837	6	5	judge	embed1	that_gap_obj_emb4
16838	6	6	thought	embed1	that_gap_obj_emb4
16839	6	7	that	embed1	that_gap_obj_emb4
16840	6	8	the	embed2	that_gap_obj_emb4
16841	6	9	cop	embed2	that_gap_obj_emb4
16842	6	10	said	embed2	that_gap_obj_emb4
16843	6	11	that	embed2	that_gap_obj_emb4
16844	6	12	the	embed3	that_gap_obj_emb4
16845	6	13	man	embed3	that_gap_obj_emb4
16846	6	14	testified	embed3	that_gap_obj_emb4
16847	6	15	that	embed3	that_gap_obj_emb4
16848	6	16	the	embed4	that_gap_obj_emb4
16849	6	17	city	embed4	that_gap_obj_emb4
16850	6	18	official	embed4	that_gap_obj_emb4
16851	6	19	knew	embed4	that_gap_obj_emb4
16852	6	20	that	embed4	that_gap_obj_emb4
16853	6	21	the	subj	that_gap_obj_emb4
16854	6	22	police	subj	that_gap_obj_emb4
16855	6	23	detective	subj	that_gap_obj_emb4
16856	6	24	handed	verb	that_gap_obj_emb4
16857	6	25	to	to	that_gap_obj_emb4
16858	6	26	the	goal	that_gap_obj_emb4
16859	6	27	man	goal	that_gap_obj_emb4
16860	6	28	in	goal	that_gap_obj_emb4
16861	6	29	the	goal	that_gap_obj_emb4
16862	6	30	trench	goal	that_gap_obj_emb4
16863	6	31	coat	goal	that_gap_obj_emb4
16864	6	32	just	temporal_modifier	that_gap_obj_emb4
16865	6	33	a	temporal_modifier	that_gap_obj_emb4
16866	6	34	few	temporal_modifier	that_gap_obj_emb4
16867	6	35	minutes	temporal_modifier	that_gap_obj_emb4
16868	6	36	ago	temporal_modifier	that_gap_obj_emb4
16869	6	38	.	End	that_gap_obj_emb4
16870	6	39	<eos>	End	that_gap_obj_emb4
16871	7	0	We	prefix	that_gap_obj_emb4
16872	7	1	all	prefix	that_gap_obj_emb4
16873	7	2	know	prefix	that_gap_obj_emb4
16874	7	3	that	that	that_gap_obj_emb4
16875	7	4	the	embed1	that_gap_obj_emb4
16876	7	5	report	embed1	that_gap_obj_emb4
16877	7	6	stated	embed1	that_gap_obj_emb4
16878	7	7	that	embed1	that_gap_obj_emb4
16879	7	8	the	embed2	that_gap_obj_emb4
16880	7	9	television	embed2	that_gap_obj_emb4
16881	7	10	host	embed2	that_gap_obj_emb4
16882	7	11	thought	embed2	that_gap_obj_emb4
16883	7	12	that	embed2	that_gap_obj_emb4
16884	7	13	her	embed3	that_gap_obj_emb4
16885	7	14	friend	embed3	that_gap_obj_emb4
16886	7	15	reported	embed3	that_gap_obj_emb4
16887	7	16	that	embed3	that_gap_obj_emb4
16888	7	17	the	embed4	that_gap_obj_emb4
16889	7	18	banker	embed4	that_gap_obj_emb4
16890	7	19	recalled	embed4	that_gap_obj_emb4
16891	7	20	that	embed4	that_gap_obj_emb4
16892	7	21	the	subj	that_gap_obj_emb4
16893	7	22	investor	subj	that_gap_obj_emb4
16894	7	23	lent	verb	that_gap_obj_emb4
16895	7	24	to	to	that_gap_obj_emb4
16896	7	25	his	goal	that_gap_obj_emb4
16897	7	26	daughter	goal	that_gap_obj_emb4
16898	7	27	after	temporal_modifier	that_gap_obj_emb4
16899	7	28	the	temporal_modifier	that_gap_obj_emb4
16900	7	29	housing	temporal_modifier	that_gap_obj_emb4
16901	7	30	market	temporal_modifier	that_gap_obj_emb4
16902	7	31	crashed	temporal_modifier	that_gap_obj_emb4
16903	7	33	.	End	that_gap_obj_emb4
16904	7	34	<eos>	End	that_gap_obj_emb4
16905	8	0	I	prefix	that_gap_obj_emb4
16906	8	1	know	prefix	that_gap_obj_emb4
16907	8	2	that	that	that_gap_obj_emb4
16908	8	3	the	embed1	that_gap_obj_emb4
16909	8	4	accountant	embed1	that_gap_obj_emb4
16910	8	5	said	embed1	that_gap_obj_emb4
16911	8	6	that	embed1	that_gap_obj_emb4
16912	8	7	his	embed2	that_gap_obj_emb4
16913	8	8	colleague	embed2	that_gap_obj_emb4
16914	8	9	recalled	embed2	that_gap_obj_emb4
16915	8	10	that	embed2	that_gap_obj_emb4
16916	8	11	the	embed3	that_gap_obj_emb4
16917	8	12	partners	embed3	that_gap_obj_emb4
16918	8	13	knew	embed3	that_gap_obj_emb4
16919	8	14	that	embed3	that_gap_obj_emb4
16920	8	15	the	embed4	that_gap_obj_emb4
16921	8	16	spy	embed4	that_gap_obj_emb4
16922	8	17	stated	embed4	that_gap_obj_emb4
16923	8	18	that	embed4	that_gap_obj_emb4
16924	8	19	the	subj	that_gap_obj_emb4
16925	8	20	sad	subj	that_gap_obj_emb4
16926	8	21	businessman	subj	that_gap_obj_emb4
16927	8	22	repaid	verb	that_gap_obj_emb4
16928	8	23	to	to	that_gap_obj_emb4
16929	8	24	the	goal	that_gap_obj_emb4
16930	8	25	mafia	goal	that_gap_obj_emb4
16931	8	26	kingpin	goal	that_gap_obj_emb4
16932	8	27	when	temporal_modifier	that_gap_obj_emb4
16933	8	28	he	temporal_modifier	that_gap_obj_emb4
16934	8	29	had	temporal_modifier	that_gap_obj_emb4
16935	8	30	enough	temporal_modifier	that_gap_obj_emb4
